L1:
0, 0
0.5, 0
0.5, 12.5
0.500625, 12.5
0.500625, 0
0.510625, 0
0.510625, 12.5
0.5106640625, 12.5
0.5106640625, 0
0.5206640625, 0
0.5206640625, 12.5
0.5212890625, 12.5
0.5212890625, 12.5
0.5219140625, 12.5
0.5219140625, 12.5
0.5225390625, 12.5
0.5225390625, 12.5
0.5231640625, 12.5
0.5231640625, 12.5
0.5237890625, 12.5
0.5237890625, 0
0.5312890625, 0
0.5312890625, 12.5
0.531328125, 12.5
0.531328125, 0
0.5319140625, 0
0.5319140625, 12.5
0.531953125, 12.5
0.531953125, 0
0.5325390625, 0
0.5325390625, 12.5
0.532578125, 12.5
0.532578125, 0
0.5331640625, 0
0.5331640625, 12.5
0.533203125, 12.5
0.533203125, 0
0.5337890625, 0
0.5337890625, 12.5
0.533828125, 12.5
0.533828125, 0
0.541328125, 0
0.541328125, 12.5
0.541953125, 12.5
0.541953125, 12.5
0.542578125, 12.5
0.542578125, 12.5
0.543203125, 12.5
0.543203125, 12.5
0.543828125, 12.5
0.543828125, 12.5
0.544453125, 12.5
0.544453125, 12.5
0.545078125, 12.5
0.545078125, 12.5
0.545703125, 12.5
0.545703125, 12.5
0.546328125, 12.5
0.546328125, 12.5
0.546953125, 12.5
0.546953125, 12.5
0.547578125, 12.5
0.547578125, 0
0.551953125, 0
0.551953125, 12.5
0.5519921875, 12.5
0.5519921875, 0
0.552578125, 0
0.552578125, 12.5
0.5526171875, 12.5
0.5526171875, 0
0.553203125, 0
0.553203125, 12.5
0.5532421875, 12.5
0.5532421875, 0
0.553828125, 0
0.553828125, 12.5
0.5538671875, 12.5
0.5538671875, 0
0.554453125, 0
0.554453125, 12.5
0.5544921875, 12.5
0.5544921875, 0
0.555078125, 0
0.555078125, 12.5
0.5551171875, 12.5
0.5551171875, 0
0.555703125, 0
0.555703125, 12.5
0.5557421875, 12.5
0.5557421875, 0
0.556328125, 0
0.556328125, 12.5
0.5563671875, 12.5
0.5563671875, 0
0.556953125, 0
0.556953125, 12.5
0.5569921875, 12.5
0.5569921875, 0
0.557578125, 0
0.557578125, 12.5
0.5576171875, 12.5
0.5576171875, 0
0.5619921875, 0
0.5619921875, 12.5
0.5626171875, 12.5
0.5626171875, 12.5
0.5632421875, 12.5
0.5632421875, 12.5
0.5638671875, 12.5
0.5638671875, 12.5
0.5644921875, 12.5
0.5644921875, 12.5
0.5651171875, 12.5
0.5651171875, 12.5
0.5657421875, 12.5
0.5657421875, 12.5
0.5663671875, 12.5
0.5663671875, 12.5
0.5669921875, 12.5
0.5669921875, 12.5
0.5676171875, 12.5
0.5676171875, 12.5
0.5682421875, 12.5
0.5682421875, 12.5
0.5688671875, 12.5
0.5688671875, 12.5
0.5694921875, 12.5
0.5694921875, 12.5
0.5701171875, 12.5
0.5701171875, 12.5
0.5707421875, 12.5
0.5707421875, 12.5
0.5713671875, 12.5
0.5713671875, 12.5
0.5719921875, 12.5
0.5719921875, 12.5
0.5726171875, 12.5
0.5726171875, 12.5
0.5732421875, 12.5
0.5732421875, 12.5
0.5738671875, 12.5
0.5738671875, 12.5
0.5744921875, 12.5
0.5744921875, 12.5
0.5751171875, 12.5
0.5751171875, 12.5
0.5757421875, 12.5
0.5757421875, 12.5
0.57578125, 12.5
0.57578125, 12.5
0.5758203125, 12.5
0.5758203125, 12.5
0.575859375, 12.5
0.575859375, 12.5
0.5758984375, 12.5
0.5758984375, 12.5
0.5759375, 12.5
0.5759375, 12.5
0.5759765625, 12.5
0.5759765625, 0
0.5763671875, 0
0.5763671875, 12.5
0.57640625, 12.5
0.57640625, 0
0.5769921875, 0
0.5769921875, 12.5
0.57703125, 12.5
0.57703125, 0
0.5776171875, 0
0.5776171875, 12.5
0.57765625, 12.5
0.57765625, 0
0.5782421875, 0
0.5782421875, 12.5
