L1a:
0, 0
1.0, 0
1.0, 0.0
1.02083007812, 0.0
1.02083007812, 0.0
1.02083007812, 1.0
1.02083007812, 2.0
1.02083007812, 3.0
1.02083007812, 4.0
1.02161132812, 4.0
1.02161132812, 3.0
1.02239257812, 3.0
1.02239257812, 2.0
1.02317382812, 2.0
1.02317382812, 1.0
1.02395507812, 1.0
1.02395507812, 0.0
1.04166015625, 0.0
1.04166015625, 0.0
1.04166015625, 1.0
1.04244140625, 1.0
1.04244140625, 1.0
1.04244140625, 2.0
1.04322265625, 2.0
1.04322265625, 2.0
1.04322265625, 3.0
1.04400390625, 3.0
1.04400390625, 3.0
1.04400390625, 4.0
1.04478515625, 4.0
1.04478515625, 4.0
1.04478515625, 5.0
1.04556640625, 5.0
1.04556640625, 4.0
1.04634765625, 4.0
1.04634765625, 3.0
1.04712890625, 3.0
1.04712890625, 2.0
1.04791015625, 2.0
1.04791015625, 1.0
1.04869140625, 1.0
1.04869140625, 0.0
1.06249023437, 0.0
1.06249023437, 0.0
1.06249023437, 1.0
1.06327148437, 1.0
1.06327148437, 2.0
1.06327148437, 2.0
1.06405273437, 2.0
1.06405273437, 3.0
1.06405273437, 3.0
1.06483398437, 3.0
1.06483398437, 4.0
1.06483398437, 4.0
1.06561523437, 4.0
1.06561523437, 5.0
1.06561523437, 5.0
1.06639648437, 5.0
1.06639648437, 6.0
1.06639648437, 6.0
1.06717773437, 6.0
1.06717773437, 7.0
1.06717773437, 7.0
1.06795898437, 7.0
1.06795898437, 8.0
1.06795898437, 8.0
1.06874023437, 8.0
1.06874023437, 9.0
1.06874023437, 10.0
1.06874023437, 10.0
1.06952148437, 10.0
1.06952148437, 11.0
1.06952148437, 12.0
1.06952148437, 12.0
1.07030273437, 12.0
1.07030273437, 11.0
1.07108398437, 11.0
1.07108398437, 10.0
1.07186523437, 10.0
1.07186523437, 9.0
1.07264648437, 9.0
1.07264648437, 8.0
1.07342773437, 8.0
1.07342773437, 7.0
1.07420898437, 7.0
1.07420898437, 6.0
1.07499023437, 6.0
1.07499023437, 5.0
1.07577148437, 5.0
1.07577148437, 4.0
1.07655273437, 4.0
1.07655273437, 3.0
1.07733398437, 3.0
1.07733398437, 2.0
1.07811523437, 2.0
1.07811523437, 1.0
1.07889648437, 1.0
1.07889648437, 0.0
1.0897265625, 0.0
1.0897265625, 1.0
1.0897265625, 1.0
1.08977539062, 1.0
1.08977539062, 2.0
1.08977539062, 3.0
1.08982421875, 3.0
1.08982421875, 4.0
1.08982421875, 5.0
1.08982421875, 6.0
1.08987304687, 6.0
1.08987304687, 7.0
1.08987304687, 8.0
1.089921875, 8.0
1.089921875, 9.0
1.089921875, 10.0
1.08997070312, 10.0
1.08997070312, 11.0
1.08997070312, 12.0
1.08997070312, 13.0
1.09001953125, 13.0
1.09001953125, 14.0
1.09001953125, 15.0
1.09006835937, 15.0
1.09006835937, 16.0
1.09006835937, 17.0
1.0901171875, 17.0
1.0901171875, 18.0
1.0901171875, 19.0
1.0901171875, 20.0
1.0903515625, 20.0
1.0903515625, 21.0
1.0903515625, 22.0
1.0905078125, 22.0
1.0905078125, 21.0
1.0911328125, 21.0
1.0911328125, 22.0
1.0911328125, 23.0
1.0912890625, 23.0
1.0912890625, 22.0
1.0919140625, 22.0
1.0919140625, 23.0
1.0919140625, 24.0
1.0919140625, 25.0
1.0920703125, 25.0
1.0920703125, 24.0
1.0926953125, 24.0
1.0926953125, 25.0
1.0926953125, 26.0
